DIE60_1,1,1prod_DIE60,-1,1react_DIE60,0.011197868147729112
DIE60_2,1,2prod_DIE60,-1,2react_DIE60,0.007122453549746067
DIE60_3,1,3prod_DIE60,-1,3react_DIE60,0.008379357117348312
DIE60_4,1,4prod_DIE60,-1,4react_DIE60,0.009674348671847598
DIE60_5,1,5prod_DIE60,-1,5react_DIE60,0.010855076265655772
DIE60_6,1,6prod_DIE60,-1,6react_DIE60,0.011350220095317266
DIE60_7,1,7prod_DIE60,-1,7react_DIE60,0.011731099964287632
DIE60_8,1,8prod_DIE60,-1,8react_DIE60,0.005941725955937895
DIE60_9,1,9prod_DIE60,-1,9react_DIE60,0.006741573680775686
DIE60_10,1,10prod_DIE60,-1,10react_DIE60,0.006284517838011234
DIE60_11,1,11prod_DIE60,-1,11react_DIE60,0.007350981471128294
DIE60_12,1,12prod_DIE60,-1,12react_DIE60,0.007731861340098676
DIE60_13,1,13prod_DIE60,-1,13react_DIE60,0.007617597379407563
DIE60_14,1,14prod_DIE60,-1,14react_DIE60,0.008798324973215721
DIE60_15,1,15prod_DIE60,-1,15react_DIE60,0.009560084711156486
DIE60_16,1,16prod_DIE60,-1,16react_DIE60,0.01047419639668539
DIE60_17,1,17prod_DIE60,-1,17react_DIE60,0.011312132108420223
DIE60_18,1,18prod_DIE60,-1,18react_DIE60,0.011578748016699492
DIE60_19,1,19prod_DIE60,-1,19react_DIE60,0.011654923990493563
DIE60_20,1,20prod_DIE60,-1,20react_DIE60,-0.005294230178688259
DIE60_21,1,21prod_DIE60,-1,21react_DIE60,0.007084365562849024
DIE60_22,1,22prod_DIE60,-1,22react_DIE60,-0.009407732763568329
DIE60_23,1,23prod_DIE60,-1,23react_DIE60,-0.009788612632538711
DIE60_24,1,24prod_DIE60,-1,24react_DIE60,-0.008684061012524606
DIE60_25,1,25prod_DIE60,-1,25react_DIE60,-0.00757950939251052
DIE60_26,1,26prod_DIE60,-1,26react_DIE60,-0.003999238624188973
DIE60_27,1,27prod_DIE60,-1,27react_DIE60,0.004799086349026764
DIE60_28,1,28prod_DIE60,-1,28react_DIE60,0.006398781798702346
DIE60_29,1,29prod_DIE60,-1,29react_DIE60,0.007122453549746067
DIE60_30,1,30prod_DIE60,-1,30react_DIE60,-0.009483908737362415
DIE60_31,1,31prod_DIE60,-1,31react_DIE60,-0.007998477248377928
DIE60_32,1,32prod_DIE60,-1,32react_DIE60,-0.008493621078039424
DIE60_33,1,33prod_DIE60,-1,33react_DIE60,-0.0071605415366431105
DIE60_34,1,34prod_DIE60,-1,34react_DIE60,-0.006589221733187529
DIE60_35,1,35prod_DIE60,-1,35react_DIE60,-0.003961150637291929
DIE60_36,1,36prod_DIE60,-1,36react_DIE60,-0.0029327749910719124
DIE60_37,1,37prod_DIE60,-1,37react_DIE60,0.0010283756462200206
DIE60_38,1,38prod_DIE60,-1,38react_DIE60,0.0010664636331170572
DIE60_39,1,39prod_DIE60,-1,39react_DIE60,0.0010283756462200206
DIE60_40,1,40prod_DIE60,-1,40react_DIE60,0.002666159082792643
DIE60_41,1,41prod_DIE60,-1,41react_DIE60,0.008531709064936468
DIE60_42,1,42prod_DIE60,-1,42react_DIE60,0.009940964580126867
DIE60_43,1,43prod_DIE60,-1,43react_DIE60,0.004608646414541565
DIE60_44,1,44prod_DIE60,-1,44react_DIE60,0.005941725955937895
DIE60_45,1,45prod_DIE60,-1,45react_DIE60,0.0019424873317489219
DIE60_46,1,46prod_DIE60,-1,46react_DIE60,0.005903637969040852
DIE60_47,1,47prod_DIE60,-1,47react_DIE60,0.006094077903526051
DIE60_48,1,48prod_DIE60,-1,48react_DIE60,0.006970101602157912
DIE60_49,1,49prod_DIE60,-1,49react_DIE60,0.006665397706981616
DIE60_50,1,50prod_DIE60,-1,50react_DIE60,0.010664636331170572
DIE60_51,1,51prod_DIE60,-1,51react_DIE60,0.0025899831089985733
DIE60_52,1,52prod_DIE60,-1,52react_DIE60,0.006665397706981616
DIE60_53,1,53prod_DIE60,-1,53react_DIE60,0.006893925628363841
DIE60_54,1,54prod_DIE60,-1,54react_DIE60,0.006741573680775686
DIE60_55,1,55prod_DIE60,-1,55react_DIE60,0.007236717510437181
DIE60_56,1,56prod_DIE60,-1,56react_DIE60,0.00933155678977426
DIE60_57,1,57prod_DIE60,-1,57react_DIE60,0.009179204842186102
DIE60_58,1,58prod_DIE60,-1,58react_DIE60,0.011045516200140954
DIE60_59,1,59prod_DIE60,-1,59react_DIE60,0.011693011977390606
DIE60_60,1,60prod_DIE60,-1,60react_DIE60,0.013711675282933596
