HTBH38_1,-1,65_H_upper_BH76,-1,47_HCl_upper_BH76,1,78_RKT01_BH76,0.009083527819100747
HTBH38_2,-1,42_H2_BH76,-1,31_Cl_upper_BH76,1,78_RKT01_BH76,0.013864331934416928
HTBH38_3,-1,75_OH_upper_BH76,-1,42_H2_BH76,1,79_RKT02_BH76,0.00812736699603751
HTBH38_4,-1,43_H2O_BH76,-1,65_H_upper_BH76,1,79_RKT02_BH76,0.03378434908156769
HTBH38_5,-1,24_CH3_upper_BH76,-1,42_H2_BH76,1,80_RKT03_BH76,0.019282576598441938
HTBH38_6,-1,25_CH4_BH76,-1,65_H_upper_BH76,1,80_RKT03_BH76,0.024382100988112533
HTBH38_7,-1,75_OH_upper_BH76,-1,25_CH4_BH76,1,81_RKT04_BH76,0.010677129190872808
HTBH38_8,-1,43_H2O_BH76,-1,24_CH3_upper_BH76,1,81_RKT04_BH76,0.031234586886732394
HTBH38_9,-1,65_H_upper_BH76,-1,42_H2_BH76,1,82_RKT06_BH76,0.015298573169011783
HTBH38_10,-1,65_H_upper_BH76,-1,42_H2_BH76,1,82_RKT06_BH76,0.015298573169011783
HTBH38_11,-1,75_OH_upper_BH76,-1,71_NH3_BH76,1,83_RKT07_BH76,0.0050995243896705955
HTBH38_12,-1,43_H2O_BH76,-1,70_NH2_BH76,1,83_RKT07_BH76,0.02023873742150517
HTBH38_13,-1,47_HCl_upper_BH76,-1,24_CH3_upper_BH76,1,84_RKT08_BH76,0.0027091223320125034
HTBH38_14,-1,31_Cl_upper_BH76,-1,25_CH4_BH76,1,84_RKT08_BH76,0.012589450836999281
HTBH38_15,-1,75_OH_upper_BH76,-1,15_C2H6_BH76,1,85_RKT09_BH76,0.005418244664025007
HTBH38_16,-1,43_H2O_BH76,-1,14_C2H5_upper_BH76,1,85_RKT09_BH76,0.03171266729826401
HTBH38_17,-1,41_F_upper_BH76,-1,42_H2_BH76,1,86_RKT10_BH76,0.0028684824691897095
HTBH38_18,-1,56_HF_upper_BH76,-1,65_H_upper_BH76,1,86_RKT10_BH76,0.05322628581718683
HTBH38_19,-1,72_O_BH76,-1,25_CH4_BH76,1,87_RKT11_BH76,0.021832338793277232
HTBH38_20,-1,75_OH_upper_BH76,-1,24_CH3_upper_BH76,1,87_RKT11_BH76,0.012908171111353693
HTBH38_21,-1,65_H_upper_BH76,-1,77_PH3_BH76,1,88_RKT12_BH76,0.0049401642524933885
HTBH38_22,-1,42_H2_BH76,-1,76_PH2_BH76,1,88_RKT12_BH76,0.03697155182511181
HTBH38_23,-1,65_H_upper_BH76,-1,75_OH_upper_BH76,1,89_RKT14_BH76,0.017051534677961052
HTBH38_24,-1,42_H2_BH76,-1,72_O_BH76,1,89_RKT14_BH76,0.020876177970214
HTBH38_25,-1,65_H_upper_BH76,-1,44_H2S_BH76,1,90_RKT16_BH76,0.005577604801202213
HTBH38_26,-1,42_H2_BH76,-1,64_HS_BH76,1,90_RKT16_BH76,0.027569303731656655
HTBH38_27,-1,72_O_BH76,-1,47_HCl_upper_BH76,1,91_RKT17_BH76,0.015617293443366197
HTBH38_28,-1,75_OH_upper_BH76,-1,31_Cl_upper_BH76,1,91_RKT17_BH76,0.016573454266429435
HTBH38_29,-1,70_NH2_BH76,-1,24_CH3_upper_BH76,1,92_RKT18_BH76,0.012748810974176487
HTBH38_30,-1,69_NH_BH76,-1,25_CH4_BH76,1,92_RKT18_BH76,0.03569667072769416
HTBH38_31,-1,70_NH2_BH76,-1,14_C2H5_upper_BH76,1,93_RKT19_BH76,0.011952010288290457
HTBH38_32,-1,69_NH_BH76,-1,15_C2H6_BH76,1,93_RKT19_BH76,0.029162905103428716
HTBH38_33,-1,15_C2H6_BH76,-1,70_NH2_BH76,1,94_RKT20_BH76,0.016573454266429435
HTBH38_34,-1,14_C2H5_upper_BH76,-1,71_NH3_BH76,1,94_RKT20_BH76,0.027728663868833856
HTBH38_35,-1,70_NH2_BH76,-1,25_CH4_BH76,1,95_RKT21_BH76,0.023107219890694884
HTBH38_36,-1,71_NH3_BH76,-1,24_CH3_upper_BH76,1,95_RKT21_BH76,0.028366104417542684
HTBH38_37,-1,18_C5H8_BH76,1,96_RKT22_BH76,0.06119429267604713
HTBH38_38,-1,18_C5H8_BH76,1,96_RKT22_BH76,0.06119429267604713
