HB49_1,1,39_Ac-H2O_HB49,-1,38_Ac-_HB49,-1,19_H2O_HB49,-0.03156732354026490000
HB49_2,1,40_Ac-MeNH2_HB49,-1,38_Ac-_HB49,-1,63_MeNH2_HB49,-0.01784803065995190000
HB49_3,1,41_Ac-MeOH_HB49,-1,38_Ac-_HB49,-1,73_MeOH_HB49,-0.03003237766831430000
HB49_4,1,43_AcNH2AcNH2_HB49,-1,42_AcNH2_HB49,-1,42_AcNH2_HB49,-0.02445629638658800000
HB49_5,1,45_AcOHAcOH_HB49,-1,44_AcOH_HB49,-1,44_AcOH_HB49,-0.02684441316503220000
HB49_6,1,51_GuandFormald_HB49,-1,50_Guand_HB49,-1,48_Formald_HB49,-0.02845172621208720000
HB49_7,1,52_GuandH2O_HB49,-1,50_Guand_HB49,-1,19_H2O_HB49,-0.02757570251345540000
HB49_8,1,53_GuandMeNH2_HB49,-1,50_Guand_HB49,-1,63_MeNH2_HB49,-0.03024186159624800000
HB49_9,1,54_GuandMeOH_HB49,-1,50_Guand_HB49,-1,73_MeOH_HB49,-0.03074462302328890000
HB49_10,1,55_H2OMeNH2_HB49,-1,19_H2O_HB49,-1,63_MeNH2_HB49,-0.01112169217393500000
HB49_11,1,56_H2OMeOH_HB49,-1,19_H2O_HB49,-1,73_MeOH_HB49,-0.00905351448542588000
HB49_12,1,57_H2OPeptide_HB49,-1,19_H2O_HB49,-1,78_Peptide_HB49,-0.01285088677906050000
HB49_13,1,59_ImdFormald_HB49,-1,58_Imd_HB49,-1,48_Formald_HB49,-0.02565987677253440000
HB49_14,1,60_ImdH2O_HB49,-1,58_Imd_HB49,-1,19_H2O_HB49,-0.02590744868736510000
HB49_15,1,61_ImdMeNH2_HB49,-1,58_Imd_HB49,-1,63_MeNH2_HB49,-0.03530375505486430000
HB49_16,1,62_ImdMeOH_HB49,-1,58_Imd_HB49,-1,73_MeOH_HB49,-0.02909160439195750000
HB49_17,1,64_MeNH2H2O_HB49,-1,63_MeNH2_HB49,-1,19_H2O_HB49,-0.01163207119835530000
HB49_18,1,65_MeNH2MeNH2_HB49,-1,63_MeNH2_HB49,-1,63_MeNH2_HB49,-0.00665397131091250000
HB49_19,1,66_MeNH2MeOH_HB49,-1,63_MeNH2_HB49,-1,73_MeOH_HB49,-0.00489811511495906000
HB49_20,1,67_MeNH2Peptide_HB49,-1,63_MeNH2_HB49,-1,78_Peptide_HB49,-0.00863454662955847000
HB49_21,1,69_MeNH3Formald_HB49,-1,68_MeNH3_HB49,-1,48_Formald_HB49,-0.02993334890238200000
HB49_22,1,70_MeNH3H2O_HB49,-1,68_MeNH3_HB49,-1,19_H2O_HB49,-0.02921348595002800000
HB49_23,1,71_MeNH3MeNH2_HB49,-1,68_MeNH3_HB49,-1,63_MeNH2_HB49,-0.04065511721389810000
HB49_24,1,72_MeNH3MeOH_HB49,-1,68_MeNH3_HB49,-1,73_MeOH_HB49,-0.03280137431572890000
HB49_25,1,74_MeOHH2O_HB49,-1,73_MeOH_HB49,-1,19_H2O_HB49,-0.00803275643658527000
HB49_26,1,75_MeOHMeNH2_HB49,-1,73_MeOH_HB49,-1,63_MeNH2_HB49,-0.01183012873021990000
HB49_27,1,76_MeOHMeOH_HB49,-1,73_MeOH_HB49,-1,73_MeOH_HB49,-0.00920205763432433000
HB49_28,1,77_MeOHPeptide_HB49,-1,73_MeOH_HB49,-1,78_Peptide_HB49,-0.01286612197381940000
HB49_29,1,79_PeptideH2O_HB49,-1,78_Peptide_HB49,-1,19_H2O_HB49,-0.00819272598155283000
HB49_30,1,80_PeptideMeNH2_HB49,-1,78_Peptide_HB49,-1,63_MeNH2_HB49,-0.01174252636035670000
HB49_31,1,81_PeptideMeOH_HB49,-1,78_Peptide_HB49,-1,73_MeOH_HB49,-0.00996381737226508000
HB49_32,1,47_EtAcEtAc_HB49,-1,46_EtAc_HB49,-1,46_EtAc_HB49,-0.00626547384456271000
HB49_33,1,49_FormaldFormald_HB49,-1,48_Formald_HB49,-1,48_Formald_HB49,-0.00724433510781659000
HB49_34,1,11_ClHNH3_HB49,-1,25_HCL_HB49,-1,31_NH3_HB49,-0.01338792739430880000
HB49_35,1,12_CNH2O_HB49,-1,13_CN_HB49,-1,19_H2O_HB49,-0.02501999859266410000
HB49_36,1,14_COHF_HB49,-1,15_CO_HB49,-1,30_HF_HB49,-0.00278804064086317000
HB49_37,1,16_FHNH3_HB49,-1,30_HF_HB49,-1,31_NH3_HB49,-0.02006094269866980000
HB49_38,1,17_H2OH2O_HB49,-1,19_H2O_HB49,-1,19_H2O_HB49,-0.00800609484575734000
HB49_39,1,18_H2ONH3_HB49,-1,19_H2O_HB49,-1,31_NH3_HB49,-0.01032946204647660000
HB49_40,1,20_H3OH2O_HB49,-1,21_H3O_HB49,-1,19_H2O_HB49,-0.05394020704358490000
HB49_41,1,22_HCCH2O_HB49,-1,23_HCC_HB49,-1,19_H2O_HB49,-0.02933536750809850000
HB49_42,1,24_HCLHCL_HB49,-1,25_HCL_HB49,-1,25_HCL_HB49,-0.00325652287969673000
HB49_43,1,27_HFHF_HB49,-1,30_HF_HB49,-1,30_HF_HB49,-0.00730908468554155000
HB49_44,1,28_HFH2O_HB49,-1,30_HF_HB49,-1,19_H2O_HB49,-0.01396305599645400000
HB49_45,1,29_HFHCN_HB49,-1,30_HF_HB49,-1,26_HCN_HB49,-0.01182631993153020000
HB49_46,1,32_NH3NH3_HB49,-1,31_NH3_HB49,-1,31_NH3_HB49,-0.00505046706254721000
HB49_47,1,33_NH4H2O_HB49,-1,34_NH4_HB49,-1,19_H2O_HB49,-0.03266806636158930000
HB49_48,1,35_OCHF_HB49,-1,15_CO_HB49,-1,30_HF_HB49,-0.00573605082669389000
HB49_49,1,36_OHH2O_HB49,-1,19_H2O_HB49,-1,37_OH_HB49,-0.04218244548846930000
