CO2Nitrogen16_1,1,11_C4H4N2_CO2_IP_dim_CO2Nitrogen16,-1,11_C4H4N2_CO2_IP_monA_CO2Nitrogen16,-1,11_C4H4N2_CO2_IP_monB_CO2Nitrogen16,-0.00612314976196096000
CO2Nitrogen16_2,1,12_C4H4N2_CO2_S_dim_CO2Nitrogen16,-1,12_C4H4N2_CO2_S_monA_CO2Nitrogen16,-1,12_C4H4N2_CO2_S_monB_CO2Nitrogen16,-0.00187709547436499000
CO2Nitrogen16_3,1,13_C5H5N_CO2_IP_dim_CO2Nitrogen16,-1,13_C5H5N_CO2_IP_monA_CO2Nitrogen16,-1,13_C5H5N_CO2_IP_monB_CO2Nitrogen16,-0.00682727703612967000
CO2Nitrogen16_4,1,14_C5H5N_CO2_S_dim_CO2Nitrogen16,-1,14_C5H5N_CO2_S_monA_CO2Nitrogen16,-1,14_C5H5N_CO2_S_monB_CO2Nitrogen16,-0.00342510519655060000
CO2Nitrogen16_5,1,15_C8H6N2_CO2_IP_dim_CO2Nitrogen16,-1,15_C8H6N2_CO2_IP_monA_CO2Nitrogen16,-1,15_C8H6N2_CO2_IP_monB_CO2Nitrogen16,-0.00700307049257100000
CO2Nitrogen16_6,1,16_C8H6N2_CO2_S_dim_CO2Nitrogen16,-1,16_C8H6N2_CO2_S_monA_CO2Nitrogen16,-1,16_C8H6N2_CO2_S_monB_CO2Nitrogen16,-0.00458262220660914000
CO2Nitrogen16_7,1,17_C9H7N_CO2_IP_dim_CO2Nitrogen16,-1,17_C9H7N_CO2_IP_monA_CO2Nitrogen16,-1,17_C9H7N_CO2_IP_monB_CO2Nitrogen16,-0.00749953803545533000
CO2Nitrogen16_8,1,18_C9H7N_CO2_S_dim_CO2Nitrogen16,-1,18_C9H7N_CO2_S_monA_CO2Nitrogen16,-1,18_C9H7N_CO2_S_monB_CO2Nitrogen16,-0.00435564551048043000
CO2Nitrogen16_9,1,19_C12H8N2_1_CO2_IP_dim_CO2Nitrogen16,-1,19_C12H8N2_1_CO2_IP_monA_CO2Nitrogen16,-1,19_C12H8N2_1_CO2_IP_monB_CO2Nitrogen16,-0.00882097791195375000
CO2Nitrogen16_10,1,20_C12H8N2_1_CO2_S_dim_CO2Nitrogen16,-1,20_C12H8N2_1_CO2_S_monA_CO2Nitrogen16,-1,20_C12H8N2_1_CO2_S_monB_CO2Nitrogen16,-0.00626777360667368000
CO2Nitrogen16_11,1,21_C12H8N2_2_CO2_IP_dim_CO2Nitrogen16,-1,21_C12H8N2_2_CO2_IP_monA_CO2Nitrogen16,-1,21_C12H8N2_2_CO2_IP_monB_CO2Nitrogen16,-0.00716798839761745000
CO2Nitrogen16_12,1,22_C12H8N2_2_CO2_S_dim_CO2Nitrogen16,-1,22_C12H8N2_2_CO2_S_monA_CO2Nitrogen16,-1,22_C12H8N2_2_CO2_S_monB_CO2Nitrogen16,-0.00475706435138757000
CO2Nitrogen16_13,1,23_C15H9N_CO2_IP_dim_CO2Nitrogen16,-1,23_C15H9N_CO2_IP_monA_CO2Nitrogen16,-1,23_C15H9N_CO2_IP_monB_CO2Nitrogen16,-0.00703026592167035000
CO2Nitrogen16_14,1,24_C15H9N_CO2_S_dim_CO2Nitrogen16,-1,24_C15H9N_CO2_S_monA_CO2Nitrogen16,-1,24_C15H9N_CO2_S_monB_CO2Nitrogen16,-0.00477074953162977000
CO2Nitrogen16_15,1,25_C22H10N2_CO2_IP_dim_CO2Nitrogen16,-1,25_C22H10N2_CO2_IP_monA_CO2Nitrogen16,-1,25_C22H10N2_CO2_IP_monB_CO2Nitrogen16,-0.00745959680240149000
CO2Nitrogen16_16,1,26_C22H10N2_CO2_S_dim_CO2Nitrogen16,-1,26_C22H10N2_CO2_S_monA_CO2Nitrogen16,-1,26_C22H10N2_CO2_S_monB_CO2Nitrogen16,-0.00592484798307619000
