Styrene45_1,1,11_Isomer1_Styrene45,-1,11_Isomer1_Styrene45,0.
Styrene45_2,1,12_Isomer2_Styrene45,-1,11_Isomer1_Styrene45,0.01835828780281414
Styrene45_3,1,13_Isomer3_Styrene45,-1,11_Isomer1_Styrene45,0.029354137268041366
Styrene45_4,1,14_Isomer4_Styrene45,-1,11_Isomer1_Styrene45,0.03136207499647416
Styrene45_5,1,15_Isomer5_Styrene45,-1,11_Isomer1_Styrene45,0.032493531970432324
Styrene45_6,1,16_Isomer6_Styrene45,-1,11_Isomer1_Styrene45,0.03341782076606011
Styrene45_7,1,17_Isomer7_Styrene45,-1,11_Isomer1_Styrene45,0.039600994088535714
Styrene45_8,1,18_Isomer8_Styrene45,-1,11_Isomer1_Styrene45,0.040413730788139465
Styrene45_9,1,19_Isomer9_Styrene45,-1,11_Isomer1_Styrene45,0.044620838409617704
Styrene45_10,1,20_Isomer10_Styrene45,-1,11_Isomer1_Styrene45,0.04587978349331763
Styrene45_11,1,21_Isomer11_Styrene45,-1,11_Isomer1_Styrene45,0.05749713749353595
Styrene45_12,1,22_Isomer12_Styrene45,-1,11_Isomer1_Styrene45,0.058803890618389046
Styrene45_13,1,23_Isomer13_Styrene45,-1,11_Isomer1_Styrene45,0.059106674879025746
Styrene45_14,1,24_Isomer14_Styrene45,-1,11_Isomer1_Styrene45,0.06796709850607839
Styrene45_15,1,25_Isomer15_Styrene45,-1,11_Isomer1_Styrene45,0.06965631596015678
Styrene45_16,1,26_Isomer16_Styrene45,-1,11_Isomer1_Styrene45,0.07295507079972495
Styrene45_17,1,27_Isomer17_Styrene45,-1,11_Isomer1_Styrene45,0.07588729732378553
Styrene45_18,1,28_Isomer18_Styrene45,-1,11_Isomer1_Styrene45,0.07708249835261458
Styrene45_19,1,29_Isomer19_Styrene45,-1,11_Isomer1_Styrene45,0.07717811443492091
Styrene45_20,1,30_Isomer20_Styrene45,-1,11_Isomer1_Styrene45,0.09603041866298438
Styrene45_21,1,31_Isomer21_Styrene45,-1,11_Isomer1_Styrene45,0.09708219556835396
Styrene45_22,1,32_Isomer22_Styrene45,-1,11_Isomer1_Styrene45,0.09910606931050446
Styrene45_23,1,33_Isomer23_Styrene45,-1,11_Isomer1_Styrene45,0.10101839095663094
Styrene45_24,1,34_Isomer24_Styrene45,-1,11_Isomer1_Styrene45,0.10112994305265499
Styrene45_25,1,35_Isomer25_Styrene45,-1,11_Isomer1_Styrene45,0.10112994305265499
Styrene45_26,1,36_Isomer26_Styrene45,-1,11_Isomer1_Styrene45,0.10809398104729889
Styrene45_27,1,37_Isomer27_Styrene45,-1,11_Isomer1_Styrene45,0.10930511808984567
Styrene45_28,1,38_Isomer28_Styrene45,-1,11_Isomer1_Styrene45,0.1131297613820986
Styrene45_29,1,39_Isomer29_Styrene45,-1,11_Isomer1_Styrene45,0.1134325456427353
Styrene45_30,1,40_Isomer30_Styrene45,-1,11_Isomer1_Styrene45,0.11553609945347441
Styrene45_31,1,41_Isomer31_Styrene45,-1,11_Isomer1_Styrene45,0.12380689057297141
Styrene45_32,1,42_Isomer32_Styrene45,-1,11_Isomer1_Styrene45,0.12576702026025105
Styrene45_33,1,43_Isomer33_Styrene45,-1,11_Isomer1_Styrene45,0.12846020657854582
Styrene45_34,1,44_Isomer34_Styrene45,-1,11_Isomer1_Styrene45,0.13038846423839
Styrene45_35,1,45_Isomer35_Styrene45,-1,11_Isomer1_Styrene45,0.1405875130177312
Styrene45_36,1,46_Isomer36_Styrene45,-1,11_Isomer1_Styrene45,0.14069906511375527
Styrene45_37,1,47_Isomer37_Styrene45,-1,11_Isomer1_Styrene45,0.14116120951156916
Styrene45_38,1,48_Isomer38_Styrene45,-1,11_Isomer1_Styrene45,0.14642009403841694
Styrene45_39,1,49_Isomer39_Styrene45,-1,11_Isomer1_Styrene45,0.14678662235392453
Styrene45_40,1,50_Isomer40_Styrene45,-1,11_Isomer1_Styrene45,0.15449965299330132
Styrene45_41,1,51_Isomer41_Styrene45,-1,11_Isomer1_Styrene45,0.17516866278518495
Styrene45_42,1,52_Isomer42_Styrene45,-1,11_Isomer1_Styrene45,0.1840450224259553
Styrene45_43,1,53_Isomer43_Styrene45,-1,11_Isomer1_Styrene45,0.18442748675518061
Styrene45_44,1,54_Isomer44_Styrene45,-1,11_Isomer1_Styrene45,0.18485775912555907
Styrene45_45,1,55_Isomer45_Styrene45,-1,11_Isomer1_Styrene45,0.1983396267307507
