SW49Rel345_1,1,3.3.3-1_SW49,-1,3.6.0-1_SW49,0.00184792776531140000
SW49Rel345_2,1,3.4.1-1_SW49,-1,3.6.0-1_SW49,0.00422232675703071000
SW49Rel345_3,1,3.4.2-1_SW49,-1,3.6.0-1_SW49,0.00577528309497666000
SW49Rel345_4,1,3.5.1-1_SW49,-1,3.6.0-1_SW49,0.00105012406697824000
SW49Rel345_5,1,3.5.1-2_SW49,-1,3.6.0-1_SW49,0.00099046409513903200
SW49Rel345_6,1,3.5.1-3_SW49,-1,3.6.0-1_SW49,0.00393308823151983000
SW49Rel345_7,1,3.6.0-1_SW49,-1,3.6.0-1_SW49,0.00000000000000000000
SW49Rel345_8,1,3.6.0-2_SW49,-1,3.6.0-1_SW49,0.00053707906920408300
SW49Rel345_9,1,3.6.0-3_SW49,-1,3.6.0-1_SW49,0.00096454986430671900
SW49Rel345_10,1,4.4.4-1_SW49,-1,4.5.3-1_SW49,0.00355842733449663000
SW49Rel345_11,1,4.5.3-1_SW49,-1,4.5.3-1_SW49,0.00000000000000000000
SW49Rel345_12,1,4.5.3-2_SW49,-1,4.5.3-1_SW49,0.00343460595468059000
SW49Rel345_13,1,4.6.2-1_SW49,-1,4.5.3-1_SW49,0.00257451606603354000
SW49Rel345_14,1,4.6.2-2_SW49,-1,4.5.3-1_SW49,0.00199360113276725000
SW49Rel345_15,1,4.7.1-1_SW49,-1,4.5.3-1_SW49,0.00058644000739605000
SW49Rel345_16,1,4.7.1-2_SW49,-1,4.5.3-1_SW49,0.00067517020545437800
SW49Rel345_17,1,4.8.0-1_SW49,-1,4.5.3-1_SW49,0.00072855262908433400
SW49Rel345_18,1,4.8.0-2_SW49,-1,4.5.3-1_SW49,0.00114237039645104000
SW49Rel345_19,1,4.8.0-3_SW49,-1,4.5.3-1_SW49,0.00246440634236933000
SW49Rel345_20,1,5.6.4-1_SW49,-1,5.7.3-1_SW49,0.00179196874546506000
SW49Rel345_21,1,5.6.4-2_SW49,-1,5.7.3-1_SW49,0.00179165492659195000
SW49Rel345_22,1,5.6.4-3_SW49,-1,5.7.3-1_SW49,0.00219870002183598000
SW49Rel345_23,1,5.6.4-4_SW49,-1,5.7.3-1_SW49,0.00157432384776257000
SW49Rel345_24,1,5.6.4-5_SW49,-1,5.7.3-1_SW49,0.00138984211980642000
SW49Rel345_25,1,5.6.4-6_SW49,-1,5.7.3-1_SW49,0.00214034674854702000
SW49Rel345_26,1,5.6.4-7_SW49,-1,5.7.3-1_SW49,0.00243346737374850000
SW49Rel345_27,1,5.6.4-8_SW49,-1,5.7.3-1_SW49,0.00243322970550253000
SW49Rel345_28,1,5.7.3-1_SW49,-1,5.7.3-1_SW49,0.00000000000000000000
SW49Rel345_29,1,5.7.3-2_SW49,-1,5.7.3-1_SW49,0.00215902168611137000
SW49Rel345_30,1,5.9.1-1_SW49,-1,5.7.3-1_SW49,0.00219296562590898000
SW49Rel345_31,1,5.10.0-1_SW49,-1,5.7.3-1_SW49,0.00344620379974003000
