Butanediol65_1,1,11_B1_Butanediol65,-1,11_B1_Butanediol65,0.
Butanediol65_2,1,12_B2_Butanediol65,-1,11_B1_Butanediol65,0.00021841483498974412
Butanediol65_3,1,13_B3_Butanediol65,-1,11_B1_Butanediol65,0.0004952213749902512
Butanediol65_4,1,14_B4_Butanediol65,-1,11_B1_Butanediol65,0.0020640443960360244
Butanediol65_5,1,15_B5_Butanediol65,-1,11_B1_Butanediol65,0.0023095640710266707
Butanediol65_6,1,16_B6_Butanediol65,-1,11_B1_Butanediol65,0.002736223371016422
Butanediol65_7,1,17_B7_Butanediol65,-1,11_B1_Butanediol65,0.003262330686027326
Butanediol65_8,1,18_B8_Butanediol65,-1,11_B1_Butanediol65,0.0028649329050267625
Butanediol65_9,1,19_B9_Butanediol65,-1,11_B1_Butanediol65,0.0035933232970251083
Butanediol65_10,1,20_B10_Butanediol65,-1,11_B1_Butanediol65,0.0032644645870050226
Butanediol65_11,1,21_B11_Butanediol65,-1,11_B1_Butanediol65,0.0033724543710036414
Butanediol65_12,1,22_B12_Butanediol65,-1,11_B1_Butanediol65,0.003237339614031498
Butanediol65_13,1,23_B13_Butanediol65,-1,11_B1_Butanediol65,0.003452859995036306
Butanediol65_14,1,24_B14_Butanediol65,-1,11_B1_Butanediol65,0.0035467696949922356
Butanediol65_15,1,25_B15_Butanediol65,-1,11_B1_Butanediol65,0.0038648677800097175
Butanediol65_16,1,26_B16_Butanediol65,-1,11_B1_Butanediol65,0.003581551166007557
Butanediol65_17,1,27_B17_Butanediol65,-1,11_B1_Butanediol65,0.00360798571102805
Butanediol65_18,1,28_B18_Butanediol65,-1,11_B1_Butanediol65,0.004113251095986925
Butanediol65_19,1,29_B19_Butanediol65,-1,11_B1_Butanediol65,0.004124766127006296
Butanediol65_20,1,30_B20_Butanediol65,-1,11_B1_Butanediol65,0.00417222221500424
Butanediol65_21,1,31_B21_Butanediol65,-1,11_B1_Butanediol65,0.003977348058015195
Butanediol65_22,1,32_B22_Butanediol65,-1,11_B1_Butanediol65,0.004361800084041079
Butanediol65_23,1,33_B23_Butanediol65,-1,11_B1_Butanediol65,0.004081585177004854
Butanediol65_24,1,34_B24_Butanediol65,-1,11_B1_Butanediol65,0.00406989295800031
Butanediol65_25,1,35_B25_Butanediol65,-1,11_B1_Butanediol65,0.0043232502509908954
Butanediol65_26,1,36_B26_Butanediol65,-1,11_B1_Butanediol65,0.004270247694989848
Butanediol65_27,1,37_B27_Butanediol65,-1,11_B1_Butanediol65,0.004027246520990957
Butanediol65_28,1,38_B28_Butanediol65,-1,11_B1_Butanediol65,0.004345388318029109
Butanediol65_29,1,39_B29_Butanediol65,-1,11_B1_Butanediol65,0.004489562705998651
Butanediol65_30,1,40_B30_Butanediol65,-1,11_B1_Butanediol65,0.004525663468029961
Butanediol65_31,1,41_B31_Butanediol65,-1,11_B1_Butanediol65,0.00452563965399122
Butanediol65_32,1,42_B32_Butanediol65,-1,11_B1_Butanediol65,0.004062696894038709
Butanediol65_33,1,43_B33_Butanediol65,-1,11_B1_Butanediol65,0.0042176665249940015
Butanediol65_34,1,44_B34_Butanediol65,-1,11_B1_Butanediol65,0.004942947285030641
Butanediol65_35,1,45_B35_Butanediol65,-1,11_B1_Butanediol65,0.004327891619993807
Butanediol65_36,1,46_B36_Butanediol65,-1,11_B1_Butanediol65,0.004525384647024566
Butanediol65_37,1,47_B37_Butanediol65,-1,11_B1_Butanediol65,0.004433176511042802
Butanediol65_38,1,48_B38_Butanediol65,-1,11_B1_Butanediol65,0.004475120712015723
Butanediol65_39,1,49_B39_Butanediol65,-1,11_B1_Butanediol65,0.004878890023007898
Butanediol65_40,1,50_B40_Butanediol65,-1,11_B1_Butanediol65,0.004966405422010212
Butanediol65_41,1,51_B41_Butanediol65,-1,11_B1_Butanediol65,0.005270345499013729
Butanediol65_42,1,52_B42_Butanediol65,-1,11_B1_Butanediol65,0.005050796348029962
Butanediol65_43,1,53_B43_Butanediol65,-1,11_B1_Butanediol65,0.005225314873030129
Butanediol65_44,1,54_B44_Butanediol65,-1,11_B1_Butanediol65,0.005698975250993499
Butanediol65_45,1,55_B45_Butanediol65,-1,11_B1_Butanediol65,0.00510080640100341
Butanediol65_46,1,56_B46_Butanediol65,-1,11_B1_Butanediol65,0.0051008107490133625
Butanediol65_47,1,57_B47_Butanediol65,-1,11_B1_Butanediol65,0.005358944469037397
Butanediol65_48,1,58_B48_Butanediol65,-1,11_B1_Butanediol65,0.005494155199016859
Butanediol65_49,1,59_B49_Butanediol65,-1,11_B1_Butanediol65,0.005323792945034711
Butanediol65_50,1,60_B50_Butanediol65,-1,11_B1_Butanediol65,0.005323783687003925
Butanediol65_51,1,61_B51_Butanediol65,-1,11_B1_Butanediol65,0.005366593106998607
Butanediol65_52,1,62_B52_Butanediol65,-1,11_B1_Butanediol65,0.005724509384037901
Butanediol65_53,1,63_B53_Butanediol65,-1,11_B1_Butanediol65,0.005436115182988033
Butanediol65_54,1,64_B54_Butanediol65,-1,11_B1_Butanediol65,0.005068321081012073
Butanediol65_55,1,65_B55_Butanediol65,-1,11_B1_Butanediol65,0.005288247869032148
Butanediol65_56,1,66_B56_Butanediol65,-1,11_B1_Butanediol65,0.0054826547670359105
Butanediol65_57,1,67_B57_Butanediol65,-1,11_B1_Butanediol65,0.005341228350005167
Butanediol65_58,1,68_B58_Butanediol65,-1,11_B1_Butanediol65,0.005678657390035369
Butanediol65_59,1,69_B59_Butanediol65,-1,11_B1_Butanediol65,0.005606573721991026
Butanediol65_60,1,70_B60_Butanediol65,-1,11_B1_Butanediol65,0.0055940941520020715
Butanediol65_61,1,71_B61_Butanediol65,-1,11_B1_Butanediol65,0.005803551652036276
Butanediol65_62,1,72_B62_Butanediol65,-1,11_B1_Butanediol65,0.006017144686040865
Butanediol65_63,1,73_B63_Butanediol65,-1,11_B1_Butanediol65,0.006608301242010839
Butanediol65_64,1,74_B64_Butanediol65,-1,11_B1_Butanediol65,0.0068216230920370435
Butanediol65_65,1,75_B65_Butanediol65,-1,11_B1_Butanediol65,0.0074554430360080914
